Date,Cumulative_energy_use_lower_bound,Cumulative_energy_use_estimate_bound,Cumulative_energy_use_upper_bound,Cumulative_renewable_energy_purchases,Data_storage_capacity_added_per_day,Data_storage_capacity,Energy_consumption_rate_lower_bound,Energy_consumption_rate_estimate_bound,Energy_consumption_rate_upper_bound,Energy_intensity_lower_bound,Energy_intensity_estimate_bound,Energy_intensity_upper_bound,Energy_used_to_seal_data_lower_bound,Energy_used_to_seal_data_estimate_bound,Energy_used_to_seal_data_upper_bound,Energy_used_to_store_data_lower_bound,Energy_used_to_store_data_estimate_bound,Energy_used_to_store_data_upper_bound,FIL_Open,FIL_High,FIL_Low,FIL_Close,FIL_AdjClose,FIL_Volume
2021-10-09,157828742.8402699,1021436266.7300252,2375126322.1889744,2193329269.2899756,51769120,13492063383,31845.46929574347,192463.44482267977,476800.47089030413,2.5343649312255523,15.316860322314684,37.945315906452414,13916.5748384,79127.5468464,129702.353248,13071.1110054504,43460.6345693196,117344.5228609659,79.404793,80.504601,75.498787,76.709297,76.709297,1005022676
2021-10-10,158589232.58704895,1026022190.1985072,2386510831.654213,2198415940.6124353,51083360,13543908846,31687.209915741663,191080.02522127825,474354.7989021095,2.5121169198098823,15.148552544463966,37.60617357866588,13732.2288352,78079.3832592,127984.250144,13121.3388900048,43627.6391747352,117795.4384063158,76.948135,76.980965,69.251312,69.883102,69.883102,994754810
2021-10-11,159346790.72211525,1030581585.0127236,2397849875.907195,2203502611.9348946,50516352,13594388241,31565.057905574544,189974.66595105824,472460.4124180512,2.493140717283508,15.004996231965416,37.31690577054121,13579.80574464,77212.72854144,126563.6683008,13170.2433278808,43790.2434019092,118234.4728484493,69.91983,74.509453,69.200706,73.247536,73.247536,1120404289
2021-10-12,160088972.8909763,1035020383.9259688,2408953768.9126744,2208589283.2573543,48317888,13643985094,30924.386745248095,184949.84187815987,462662.4335357652,2.433659022723945,14.555013011125103,36.410183817881205,12988.81465216,73852.44227136,121055.6365952,13218.2927590672,43950.0047847928,118665.8315580462,73.558067,73.558067,66.39962,69.774307,69.774307,1056121688
2021-10-13,160828862.6688308,1039437722.6843364,2420021982.395396,2213675954.579814,47844576,13691764455,30828.86918270232,184055.66986363064,461175.784550402,2.417675701103944,14.434098054085796,36.16653863096125,12861.57892032,73128.99907872,119869.8007104,13264.581404004,44103.911662446,119081.3829944715,69.821198,70.637428,61.397003,68.278465,68.278465,1501122446
2021-10-14,161549614.9214764,1043706255.7562456,2430797748.1292057,2218762625.9022737,45162336,13738496065,30031.46509852456,177855.43919188186,448990.44919021224,2.347130279742312,13.900416958500056,35.091164388820445,12140.53916352,69029.27570592,113149.7166144,13309.854987772,44254.443524578,119487.8218261245,68.285759,71.854744,67.30349,70.281784,70.281784,924782998
2021-10-15,162277808.2856297,1048027163.9542224,2441686245.858791,2223849297.2247334,45975936,13783955408,30341.51359545267,180037.7342113263,453687.61946908885,2.363541609543645,14.024569827663552,35.34133401013665,12359.25111552,70272.83889792,115188.1100544,13353.8959992704,44400.8771602496,119883.1953699984,70.380524,70.380524,65.301033,67.232613,67.232613,1041856668
2021-10-16,163007810.79164445,1052357779.7706,2452601611.946441,2228935968.5471926,46047200,13830120872,30416.894697656448,180442.21814491163,454807.134720288,2.361504450709443,14.009158577187836,35.31028014306539,12378.408304,70381.763784,115366.65488,13398.6211007936,44549.5853528864,120284.7102600456,67.253235,69.16259,66.18515,66.516518,66.516518,533355479
2021-10-17,163718411.72974896,1056537752.2116358,2463220533.7804103,2234022639.8696527,43336960,13874997976,29608.488759091582,174165.41716844117,442455.2781976831,2.291306476661247,13.478105945070224,34.24020228847402,11649.8415872,66239.2432512,108576.419584,13442.0980391488,44694.1434802912,120675.0198966648,66.513718,67.032982,61.294903,63.418892,63.418892,634070585
2021-10-18,164403781.6410766,1060523280.6826284,2473454201.630728,2239109311.192113,39873536,13916393180,28557.18667915872,166063.59317169752,426403.012752711,2.2033759262605415,12.812905120303048,32.89981410773788,10718.80394752,60945.50356992,99899.1570944,13482.201712784,44827.485711416,121035.046404414,63.722336,64.989204,61.478821,63.392326,63.392326,586411728
2021-10-19,165092850.201315,1064533352.8333532,2483743637.8048363,2244195982.5145726,40215648,13956273692,28711.29796884013,167086.24569491172,428726.694503619,2.2089364346689035,12.854970759179539,32.98457690878356,10810.77049536,61468.41149856,100756.2844992,13520.8379528096,44955.9488166704,121381.8991814316,63.489635,63.974022,62.215977,62.967365,62.967365,407047077
2021-10-20,165783001.77837852,1068548157.9373595,2494048965.934549,2249282653.837032,40213216,13996422210,28756.42366335824,167283.45208732405,429388.8593091257,2.20606197303411,12.833225253874357,32.94075943711189,10810.11672512,61464.69425952,100750.1913664,13559.733837048,45085.275222852,121731.082887033,62.948246,67.97644,62.573933,66.841316,66.841316,730503870
2021-10-21,166457293.4852902,1072439604.2625636,2504111926.474114,2254369325.159492,37988736,14035600564,28095.589768749374,162143.50816556255,419290.19936217694,2.149349410956398,12.404190715857284,32.076249348618006,10212.13201152,58064.64331392,95176.9791744,13597.6898264032,45211.4765367568,122071.8287852772,67.041534,68.116768,63.585728,63.603432,63.603432,746950880
2021-10-22,167138822.68223637,1076382513.4424152,2514284627.112809,2259455996.4819517,38801856,14073771518,28397.15403633891,164287.79187693953,423862.70727858966,2.1665274253166618,12.534143607863948,32.338106090240636,10430.71492992,59307.47284032,97214.1700224,13634.6698466384,45334.4328137816,122403.8130235014,63.622742,66.814247,63.622742,65.844147,65.844147,622414511
2021-10-23,167825453.4413653,1080360638.6414669,2524534492.3894305,2264542667.8044114,39330720,14112966285,28609.72054702344,165755.12477515795,427077.9029879639,2.176682981021606,12.610971104110853,32.49291447906207,10572.8841504,60115.8255984,98539.185888,13672.641736908,45460.686997242,122744.7016705305,66.020325,66.346458,64.052948,64.856743,64.856743,361307791
2021-10-24,168508851.48344195,1084310937.5755475,2534734477.358041,2269629339.1268706,38765152,14152071456,28475.022484911104,164595.6983888663,424999.5541874828,2.16044857294914,12.488156660323124,32.245441802018455,10420.84816064,59251.37187744,97122.2118208,13710.5268265728,45586.6525740672,123084.8110742688,64.84449,65.082146,61.295185,62.65847,62.65847,624235124
2021-10-25,169180142.61856025,1088166349.4710915,2544749318.54467,2274716010.4493303,37036992,14190321108,27970.563389067072,160642.07581906748,417285.22189175826,2.1164541325814583,12.155335611388605,31.574803126174697,9956.28418944,56609.93116224,92792.4797568,13747.5830894304,45709.8623530896,123417.4797726084,62.605076,65.328903,62.360336,63.924484,63.924484,481655636
2021-10-26,169837534.085316,1091913607.2565637,2554551740.110757,2279802681.7717905,35085696,14225143004,27391.405302374336,156135.65912307953,408434.39528368216,2.06755724585858,11.785427209492092,30.829432959156904,9431.73679872,53627.43376512,87903.7027584,13781.3185422752,45822.0306444848,123720.3362486892,63.909878,65.195465,62.262497,62.827206,62.827206,587019794
2021-10-27,170526408.18260857,1095895774.8870797,2564833495.725408,2284889353.0942497,39084768,14262976788,28703.192310249793,165923.559993911,428406.6659273617,2.1608264897241014,12.491015627419907,32.25120265733156,10506.76733376,59739.89534496,97922.9777472,13817.9719122144,45943.9008295056,124049.3880182724,62.836704,63.192184,52.295315,55.309811,55.309811,1317941098
2021-10-28,171211580.16174325,1099846561.208783,2575058214.855932,2289976024.4167094,38457376,14302127881,28548.935702770705,164616.0069252456,426030.1428341551,2.1433304575240877,12.358656907992295,31.984498142645727,10338.11181632,58780.94549472,96351.1098304,13855.9014911128,46070.0143302772,124389.8968194213,55.327698,59.20295,54.772671,58.174435,58.174435,836074537
2021-10-29,171902835.17306337,1103840035.3421063,2585375068.340588,2295062695.739169,39117120,14340779257,28802.397148246288,166394.66420200598,429869.0773282188,2.1565312383170983,12.458521747130286,32.18572707241823,10515.4641984,59789.3444064,98004.032448,13893.3469441816,46194.5181426484,124726.0594319061,58.197147,62.772064,57.942135,59.851173,59.851173,630183079
2021-10-30,172583171.03617185,1107747587.652862,2595524880.403555,2300149367.061629,37544128,14379265000,28347.4284167328,162814.5919351912,422909.01076710096,2.116785488958727,12.15784234578804,31.579854228091815,10092.61248896,57385.07332416,94063.0582912,13930.631932,46318.488418,125060.7814845,59.985542,60.851856,57.621567,60.741985,60.741985,370765111
2021-10-31,173243281.5310138,1111499004.112406,2605365822.31586,2305236038.384089,34756608,14415559567,27504.697255862127,156308.93797795923,410039.4081771694,2.048685218413845,11.642658988844564,30.541753166204675,9343.27136256,53124.43262976,87079.2056832,13965.7941085096,46435.4004772204,125376.4462220691,61.414612,66.747856,59.543541,64.410339,64.410339,1370697316
2021-11-01,173902383.28178617,1115239844.3791149,2615190861.682258,2310322709.706548,34500960,14449728869,27462.665566674896,155868.2638735158,409376.80090736254,2.040717364650747,11.582381612316338,30.42029348056388,9274.5480672,52733.6823312,86438.705184,13998.8973282872,46545.4666328228,125673.6268923537,64.397308,64.446465,60.740227,63.927395,63.927395,589412734
2021-11-02,174567124.2772068,1119020343.9641154,2625101329.0496125,2315409381.029008,35116160,14484564961,27697.635745191823,157520.7340322899,412936.3038116592,2.0532276948327923,11.67702314381231,30.610997378545925,9439.9261312,53673.9970752,87980.027264,14032.6465342168,46657.6806523732,125976.6068353053,63.891548,66.416061,63.492939,64.783234,64.783234,743209926
2021-11-03,175256470.274117,1122983861.4651997,2635386313.7448893,2320496052.351468,38217600,14520793934,28722.852466405857,165146.47329275525,428541.2069158039,2.1239147210503706,12.21177549013556,31.68853020464168,10273.655232,58414.455072,95750.37504,14067.7451632592,46774.3814202008,126291.7010821782,64.657684,65.829727,61.710323,64.055214,64.055214,726566141
2021-11-04,175948774.30244836,1126966387.2154193,2645715788.9515166,2325582723.673928,38465248,14559891880,28846.10444043072,165938.48309503312,430394.9793751493,2.1273007418213448,12.23739097644,31.740145737587387,10340.22796736,58792.97761056,96370.8323392,14105.623253344,46900.323723856,126631.747647924,64.034576,64.48732,61.364552,62.52943,62.52943,499573073
2021-11-05,176630628.14775893,1130866620.784361,2655885386.1654944,2330669394.996387,36957280,14597427893,28410.676099759312,162509.6457301346,423733.38932677254,2.089801806183772,11.95370887959957,31.168522679506477,9934.8560096,56488.0937616,92592.769312,14141.9881427384,47021.2347289316,126958.2096137889,62.5247,64.42691,61.564121,63.658596,63.658596,639148531
2021-11-06,177302845.69563237,1134690826.5521572,2665907531.249141,2335756066.3188467,35560704,14633719845,28009.15995743688,159341.8239439226,417589.5440603707,2.0551580063002115,11.691626086411134,30.640422494893727,9559.42844928,54353.46924288,89093.7878016,14177.147785836,47138.138364714,127273.8516079185,63.632229,63.710766,58.643513,61.931377,61.931377,775265095
2021-11-07,177954020.6474645,1138352903.509997,2675608382.3097258,2340842737.6413064,32673760,14667815837,27132.377372381008,152586.4636045107,404202.2796574604,1.986196765287128,11.16992942706095,29.589197045245093,8783.3601632,49940.8619472,81860.838304,14210.1799828856,47247.9683741444,127570.3946791401,61.941643,62.673992,61.189896,62.594185,62.594185,448991442
2021-11-08,178611073.54736596,1142056613.3214567,2685398330.0478354,2345929408.9637666,33327328,14700706011,27377.293629771822,154321.16431234533,407914.64426409366,1.9996417298746547,11.271641533852408,29.794148242996183,8959.05231296,50939.82102816,83498.2875712,14242.0439834568,47353.9142026332,127856.4503894703,62.634674,64.821655,62.362568,64.351021,64.351021,644839238
2021-11-09,179273499.1623705,1145798074.835958,2695269662.2536063,2351016080.286226,33912064,14734280655,27601.15832879192,155894.15057350663,411305.66647261975,2.011399048409793,11.360586479050452,29.973373446635115,9116.24104448,51833.57246208,84963.2851456,14274.571098564,47462.064845886,128148.4591407315,64.329361,69.058449,63.733543,66.751205,66.751205,1295597969
2021-11-10,179938536.63491416,1149556351.9918544,2705180284.0056763,2356102751.6086855,34132064,14768432914,27709.986316844577,156594.80178451116,412942.7319260672,2.014660013294877,11.385255908744787,30.023082663395872,9175.38144448,52169.83586208,85514.4731456,14307.6578070832,47572.0761025768,128445.4915829322,66.677361,69.642883,58.8494,63.600456,63.600456,1490692538
2021-11-11,180602664.69424388,1153304824.502834,2715076520.9798465,2361189422.931145,33890304,14802369046,27672.093450592864,156186.27547759266,412343.36505457526,2.007292481575252,11.329520010879264,29.91077411542044,9110.39152128,51800.31295488,84908.7676416,14340.5351317648,47681.3911709752,128740.6443037758,63.59795,64.463783,62.090397,63.03603,63.03603,592817152
2021-11-12,181265079.1018603,1157037417.5957763,2724946115.180413,2366276094.253605,33543296,14836196049,27600.690364329617,155524.63386974932,411233.2478720597,1.9975481260543235,11.255803273069624,29.762233944687708,9017.10883072,51269.92163712,84039.3737984,14373.3067322712,47790.3547130388,129034.8478969677,62.869434,65.443062,61.266441,62.794655,62.794655,821030367
2021-11-13,181924116.5320689,1160741606.6918204,2734763721.631738,2371362765.5760646,32980256,14869341775,27459.9814608572,154341.1353139015,409067.08903206745,1.9829344853960085,11.145250049253065,29.53946778290813,8865.75241792,50409.33188832,82628.7333824,14405.41831162,47897.12372563,129323.1262197075,62.880192,63.663944,62.258102,63.029873,63.029873,351494223
2021-11-14,182562328.0119062,1164285504.6699347,2744263372.027729,2376449436.8985243,30130080,14901131850,26592.2258774184,147662.3453897274,395818.90678903967,1.9161755902347264,10.640214291834743,28.521814264018435,8099.5681056,46052.9233776,75487.902432,14436.21653628,47999.52591522,129599.614039005,62.967289,63.4916,60.994034,62.564407,62.564407,361862653
2021-11-15,183199281.3223647,1167817313.619572,2753743384.427865,2381536108.220984,29857312,14930960492,26539.801421057728,147158.63650686853,395000.65569171216,1.9085774690592032,10.582733968447634,28.405990676277185,8026.24261184,45636.00567264,74804.5094848,14465.1145246496,48095.6099368304,129859.0426870716,62.576069,63.324829,60.411976,60.822262,60.822262,458987137
2021-11-16,183833289.93669495,1171324298.4222114,2763178053.9353256,2386622779.543444,29364000,14960514194,26417.104424753696,146124.29820068908,393111.36619998905,1.8960010011694324,10.487592100521075,28.214278593980005,7893.63048,44881.99308,73568.5656,14493.7461511472,48190.8083217128,130116.0800994762,61.032436,61.032436,52.649952,56.239548,56.239548,1411856595
2021-11-17,184485163.3267796,1174963841.248411,2772884588.6426525,2391709450.865904,31602272,14990583523,27161.47608982443,151647.54395516033,404439.0932827386,1.945515518757066,10.8621729235359,28.969063749388106,8495.32275904,48303.12468384,79176.3322688,14522.8773170824,48287.6676442876,130377.6020745879,56.210842,56.86903,54.381218,56.160442,56.160442,741198961
2021-11-18,185157122.367653,1178752476.7231622,2782896795.6199574,2396796122.1883636,34121120,15023746294,27998.384967872094,157859.73176235348,417175.449593256,2.001034652486336,11.282179091799044,29.815381557206877,9172.4394784,52153.1082864,85487.054048,14555.0054096272,48394.4915622328,130666.0286428062,56.154198,58.112633,49.102493,51.763981,51.763981,1530027308
2021-11-19,185825488.20031717,1182511003.9688103,2792853706.4561825,2401882793.5108232,33526816,15057685836,27848.666363743425,156605.22360431583,414871.4409477366,1.98584816704588,11.167292256742625,29.583883113281008,9012.67867712,51244.73245152,83998.0848064,14587.8860379168,48503.8176149232,130961.2110214428,51.710182,54.47517,51.263577,53.799706,53.799706,620639446
2021-11-20,186500694.46051136,1186318360.5343494,2802914370.707017,2406969464.833283,34303264,15091560253,28133.686261871953,158639.77678647844,419194.50350505265,2.0016694825613626,11.286981626157925,29.825058725443206,9221.40342848,52431.50992608,85943.3976256,14620.7035731064,48612.9338869636,131255.8269884169,53.784916,55.215061,52.380322,54.375874,54.375874,452837513
2021-11-21,187166777.3004588,1190053777.980018,2812835438.2740383,2412056136.155742,32982784,15125430773,27753.540206759633,155642.31654235412,413377.9688645329,1.9702008710561052,11.048919357331197,29.345360205035846,8866.43199488,50413.19586048,82635.0670336,14653.5173328824,48722.0376059876,131550.4090620129,54.400513,54.490547,53.092636,53.286945,53.286945,364969133
2021-11-22,187808067.8744852,1193598946.9237201,2822378096.57922,2417142807.478202,29613632,15156659775,26720.5200822268,147715.3034953239,397610.9006006415,1.8929592929599712,10.464581363065045,28.167911663321313,7960.73655424,45263.54810304,74193.9936128,14683.77199002,48822.63246723,131822.0170611075,53.227924,53.407867,51.51881,51.748146,51.748146,554416792
2021-11-23,188433685.42864507,1197023082.8296635,2831681398.3597584,2422229478.8006616,27451840,15185254082,26067.47178446109,142672.26530396927,387637.7020083207,1.843218068645536,10.08828548764851,27.409670655360113,7379.6036288,41959.3138848,68777.839936,14711.4741546416,48914.7404489384,132070.7103273786,51.784866,52.202641,50.410896,51.761379,51.761379,454719200
2021-11-24,189041389.89634687,1200309453.679094,2840711234.6780663,2427316150.1231213,25004768,15211360697,25321.086612876046,136932.06033075415,376243.2963548309,1.7873686823252843,9.665780935207152,26.558318571426923,6721.78173376,38219.03774496,62646.9457472,14736.7662432536,48998.8350771764,132297.7673900181,51.737305,51.995972,48.732002,50.70396,50.70396,455641991
2021-11-25,189672961.27048287,1203774138.5302663,2850104493.916473,2432402821.445581,28046048,15237380541,26315.549211947346,144361.80330080984,391385.9321861878,1.85439391858515,10.1728315818493,27.580032117906114,7539.33862336,42867.54298656,70266.5686592,14761.9742681208,49082.6501986692,132524.0697792393,50.649975,56.034863,49.854031,50.109303,50.109303,519501538
2021-11-26,190298714.95201108,1207192404.8512723,2859408639.8184366,2437489492.7680407,27181216,15265307019,26073.143031650096,142427.6998969228,387672.872474305,1.83395093995632,10.018179004529754,27.26840519406389,7306.85448512,41545.67321952,68099.8185664,14789.0294400072,49172.6069696028,132766.9547363487,55.367153,59.389946,51.60038,52.481216,52.481216,1666665605
2021-11-27,190954451.98095936,1210834967.5253582,2869169394.98508,2442576164.090501,31013824,15294684657,27322.459462790288,151773.37232466118,406698.2763476674,1.918134836883712,10.655036131125955,28.55168046000469,8337.13616768,47403.69956928,77702.0346496,14817.4904957016,49267.2382171284,133022.4608673261,52.816185,59.350052,52.671783,57.807198,57.807198,1157101737
2021-11-28,191587700.88123983,1214304863.447222,2878586891.6372166,2447662835.4129605,27953632,15324165986,26385.445886542624,144578.93146211482,392395.82399467693,1.8487894753393188,10.13043357282401,27.494599586754138,7514.49535424,42726.28790304,70035.0296128,14846.0520072368,49362.2034741032,133278.8688300378,58.008156,58.008156,53.104183,56.495411,56.495411,861459999
2021-11-29,192225120.43864268,1217803895.072833,2888067534.028847,2452749506.73542,28400448,15352197474,26559.224466122017,145792.9180747598,395026.898553953,1.857567958631072,10.19684341899543,27.628416277260843,7634.60843136,43409.23275456,71154.4824192,14873.2089128112,49452.4985032488,133522.6670906202,56.476933,57.267994,53.939377,54.815617,54.815617,496433452
2021-11-30,192849949.8064859,1221205305.5496168,2897355830.061523,2457836178.05788,26647360,15379749381,26034.628528305104,141725.3743010852,387012.45876826654,1.8176154130105295,9.894599589322784,27.019391089813972,7163.3433152,40729.6903392,66762.295744,14899.9012003128,49541.2487060772,133762.2942913713,54.742188,55.675381,53.250099,53.763393,53.763393,609515724
2021-12-01,193473010.2933052,1224591056.0285137,2906616755.109347,2463043694.841103,26319744,15406182597,25960.92427282325,141072.87515422414,385871.999540682,1.8093599764847124,9.832146628881144,26.89354757472625,7075.27358208,40228.93911168,65941.4866176,14925.5096999736,49626.3953814564,133992.1919008881,53.68792,55.809814,53.608707,54.385078,54.385078,510944318
2021-12-02,194099733.804708,1228002222.628425,2915933109.173638,2468251211.6243267,26704928,15432813276,26113.551331163584,142131.8792969536,388181.5436869508,1.8168568319974283,9.888860870376202,27.00782749764426,7178.81874496,40817.68130016,66906.5266112,14951.3095017888,49712.1781246512,134223.8069053548,54.403751,54.403751,52.710495,53.673012,53.673012,422122714
2021-12-03,194724010.9613316,1231392600.9369924,2925211764.4047365,2473458728.4075503,26288192,15459282557,26011.61876330069,141265.70146419198,386610.7570302065,1.8066661808605369,9.811767874707652,26.852484124088107,7066.79177344,40180.71282624,65862.4362368,14976.9529412216,49797.4409726084,134454.0181829961,53.759815,53.895641,48.536716,49.65546,49.65546,688794541
2021-12-04,195347172.15522924,1234772288.4041898,2934473006.9311695,2478666245.1907735,26047584,15485370740,25965.11967047456,140820.25030234375,385885.2265488618,1.8003982870967177,9.764350815650872,26.756938142846693,7002.11153088,39812.95071648,65259.6169536,15002.227172912,49881.476227688,134680.914937002,49.809074,49.809074,33.148338,41.074883,41.074883,2324252197
2021-12-05,195967777.43114388,1238130410.5591207,2943694889.710973,2483873761.9739966,25618624,15511238525,25858.621936306,139921.6966263557,384245.2351086492,1.7900236553815496,9.685865993912167,26.59879022193489,6886.79850368,39157.29822528,64184.9005696,15027.28788302,49964.80153673,134905.8948234825,41.0425,41.745365,37.139633,39.081219,39.081219,773811128
2021-12-06,196596863.45202792,1241550457.4899707,2953045653.057703,2489081278.7572207,26639232,15537150801,26211.989049853582,142501.8932394973,389615.26348267094,1.8114588249504764,9.848024565777084,26.925541820910833,7161.15834624,40717.26693504,66741.9318528,15052.3916960088,50048.2701601812,135131.2616615373,39.135391,39.135391,35.582882,38.896427,38.896427,828638801
2021-12-07,197232375.09384713,1245016791.596053,2962493952.9025803,2494288795.540444,27386112,15564110764,26479.725260483778,144430.52379656976,393679.2877163968,1.8267917089086276,9.964018915960745,27.159271922001384,7361.93462784,41858.85060864,68613.1650048,15078.5105081632,50135.1135929968,135365.7405477372,38.883499,40.008575,38.606682,39.210144,39.210144,492445549
2021-12-08,197872507.96212795,1248515696.408239,2972012271.595613,2499496312.323668,27893216,15591836153,26672.27772437275,145787.63536663484,396596.7420839817,1.8368035587965152,10.039759267550933,27.31188970041713,7498.25432512,42633.94385952,69883.6633664,15105.3708650264,50224.4226160436,135606.8765734869,39.170597,43.358582,38.852577,41.420074,41.420074,929439252
2021-12-09,198509180.9821168,1251986025.7554574,2981477420.532614,2504703829.106891,27338336,15619697213,26528.115889299792,144596.99228884387,394381.33299909806,1.82361713891311,9.940003069708492,27.110879684246473,7349.09148352,41785.82642592,68493.4670144,15132.3626599544,50314.1686625156,135849.1925706249,41.316769,41.627098,37.157776,37.542099,37.542099,524289837
2021-12-10,199146449.19469672,1255458511.394154,2990951223.8381844,2509911345.890115,27318400,15646922479,26552.915527073135,144686.83781364703,394741.93159665086,1.8221459196735008,9.928873192241086,27.088452838615943,7343.732288,41755.354848,68443.51936,15158.7384976552,50401.8666893548,136085.9788766067,37.537601,41.277355,37.537601,39.924099,39.924099,856451380
2021-12-11,199780638.1071177,1258905363.1442516,3000377669.580709,2515118862.6733384,26816128,15674056321,26424.610005438863,143618.76029502336,392768.69746443833,1.810202053932544,9.83851700425424,26.906383962684636,7208.71152896,40987.64716416,67185.1270912,15185.0257637848,50489.2702212052,136321.9700406333,40.028435,40.531643,38.80217,40.378727,40.378727,498780657
2021-12-12,200404516.8741864,1262271964.0705996,3009646547.2391486,2520326379.4565616,25367616,15700198864,25995.016727224574,140274.97935493177,386203.35388309567,1.7778078429058441,9.593452509667955,26.412575867698425,6819.32253312,38773.64002752,63556.0251264,15210.3526594432,50573.4805807168,136549.3395798672,40.383305,40.512833,38.733887,39.795551,39.795551,297282953
2021-12-13,201037025.91559228,1265701644.8614829,3019046589.1247816,2525533896.2397847,26408864,15725834090,26354.61428650896,142903.30461219716,391668.53486435505,1.7994626836872973,9.757272909772137,26.74267607185853,7099.23082048,40365.15635808,66164.7678656,15235.188066392,50656.056770708,136772.296830957,39.794571,40.029232,35.333279,35.89093,35.89093,495394672
2021-12-14,201665662.84967247,1269099764.7491,3028387200.6422,2530741413.023009,25805408,15752147793,26193.27486129371,141588.2683854174,389192.26671228965,1.7854590431532815,9.651334379983343,26.529208577642528,6937.00977856,39442.79196576,64652.8692032,15260.6807818584,50740.8184708116,137001.1550000589,35.881252,37.176144,35.337006,36.509487,36.509487,435205760
2021-12-15,202305264.83444223,1272578554.7610793,3037894554.354244,2535948929.806232,27150304,15778626024,26650.155583730815,144949.5204263204,396139.86441706086,1.8135537671552404,9.863872951532636,26.957476521169095,7298.54472128,41498.42515488,68022.3716416,15286.3328920512,50826.1101485088,137231.4441185352,36.74593,38.805248,35.756298,38.226669,38.226669,445219224
2021-12-16,202930635.4385855,1275947423.9987764,3047184564.40754,2541156446.589456,25186496,15804829468,26057.176119115713,140369.49275080333,387083.86949214234,1.77026141731405,9.536363267023281,26.297540312661525,6770.63385472,38496.80354112,63102.2470784,15311.7187885984,50910.5166823216,137459.3433320364,38.245625,38.523289,36.980492,37.214424,37.214424,265763054
2021-12-17,203564743.11086655,1279380203.6827352,3056607370.679419,2546363963.372679,26242720,15830201640,26421.22346029376,143032.42554503377,392617.050184334,1.7921169493433826,9.701701910593524,26.630699796848972,7054.5679904,40111.2102384,65748.510688,15336.299348832,50992.245522768,137680.012723572,37.219753,38.984051,35.390976,35.692127,35.692127,491996927
2021-12-18,204198683.5564204,1282809453.4460049,3066027223.6891284,2551571480.155903,26126048,15856480132,26414.255366785088,142885.3457887807,392493.9970507002,1.7886750717074975,9.67566386316058,26.57823279781784,7023.20422336,39932.88058656,65456.2006592,15361.7579518816,51076.8938011984,137908.5646520436,35.702518,36.784801,35.328087,36.292023,36.292023,248634081
2021-12-19,204834180.69624767,1286248210.050029,3075470401.7104053,2556778996.9391265,26235616,15882816009,26479.117922314257,143281.46389766596,393465.8730428481,1.790094172198806,9.686399458615677,26.599865160144233,7052.65829312,40100.35198752,65730.7123264,15387.2721495192,51161.7269281908,138137.6156750757,36.297588,36.711327,35.762287,35.79224,35.79224,197139067
2021-12-20,205479713.6647283,1289760589.734053,3085066153.9297686,2561986513.7223496,27457728,15909495523,26897.280730298033,146349.0893769107,399823.13698673854,1.8153143341495668,9.877191765202594,26.98431410128017,7381.18644096,41968.31351616,68792.5917312,15413.1192626824,51247.6669786876,138369.6554121879,35.790966,35.971718,33.845406,34.783512,34.783512,375678716
2021-12-21,206137941.4570784,1293366577.4559202,3094854990.291785,2567194030.505573,29023648,15937691748,27426.235928570433,150249.42063003164,407868.3168884252,1.8477391241484529,10.12248759187342,27.478588333379257,7802.13705536,44361.77525856,72715.8476992,15440.4357654624,51338.4926586576,138614.8864398804,34.785492,35.846855,34.327724,35.312775,35.312775,331316637
2021-12-22,206801839.95565376,1297012910.8376324,3104729814.2399793,2572401547.288797,29661728,15967325922,27662.517067548448,151930.48830008705,411451.1359501385,1.8601988634562927,10.216746399832529,27.668521038533207,7973.66572096,45337.06139616,74314.4933312,15469.1453532336,51433.9502599464,138872.6237414106,35.317142,36.460335,35.164192,35.601234,35.601234,501082251
2021-12-23,207468190.11380732,1300675240.205148,3114641555.691444,2577609064.07202,29877088,15996926784,27764.670128109057,152596.98720560985,412989.36625580856,1.8636134270447464,10.242577814567323,27.720571670031337,8031.55879616,45666.23269536,74854.0562752,15497.8226683392,51529.3005566208,139130.0713184832,35.615234,38.01688,35.169773,37.352356,37.352356,490571871
2021-12-24,208137362.10828272,1304356320.4456706,3124595849.429597,2582816580.855244,30139168,16027056185,27882.24734506984,153378.27296884873,414762.37942145095,1.867987157213204,10.275665392230705,27.78724356275593,8102.01114176,46066.81411296,75510.6715072,15527.012032028,51626.353383122,139392.1157578005,37.356358,37.714352,36.120892,36.326519,36.326519,441959796
2021-12-25,208787310.46340743,1307889486.6682522,3134256658.0330625,2588024097.6384673,27510144,16055883008,27081.255314511873,147215.19502772787,402533.8199017413,1.811066788611074,9.845058783177965,26.9195657309926,7395.27691008,42048.42979968,68923.9147776,15554.9394581504,51719.2103453696,139642.8312854784,36.354782,37.298553,36.22876,36.997223,36.997223,300906506
2021-12-26,209439564.01429176,1311437734.6314209,3143952186.04336,2593231614.421691,27714368,16083235531,27177.305686067502,147843.600408585,403980.46280396497,1.8143992060874392,9.870268756772408,26.970364150634506,7450.17640576,42360.58005696,69435.5775872,15581.4385824328,51807.3182924572,139880.7243837663,36.999218,37.711948,35.543762,37.290997,37.290997,431263383
